sku,source_code,name,brand,size,price,product_type,file_category,file_confidence,final_category,final_slug,confidence,reason,evidence_basis,review_status,review_reason,reviewed_at,stage2_status,tree,is_pilot10,corrected_from_excel,in_original_focus350
ARD-2745,2745,عطر مهرة 100 مل,Lattafa,100 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر مهرة 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2753,2753,عطر اوبلينت ريد 100 مل,Lattafa,100 مل,14000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اوبلينت ريد 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2760,2760,عطر اسد 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اسد 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2765,2765,عطر منى 100 مل,Lattafa,100 مل,14000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر منى 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2768,2768,عطر مهرة سيلكي روز وردي 100 مل,Lattafa,100 مل,20000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر مهرة سيلكي روز وردي 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2773,2773,عطر عود مود تذكر 100 مل,Lattafa,100 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر عود مود تذكر 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2868,2868,عطر ميار,Lattafa,,25000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ميار; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2875,2875,عطر مسمم,Lattafa,,43000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر مسمم; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2876,2876,عطر قصائد السلطان 100 مل,Lattafa,100 مل,15000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر قصائد السلطان 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2879,2879,عطر خمرة 100 مل,Lattafa,100 مل,40000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر خمرة 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2932,2932,عطر الاوصاف 100 مل,Lattafa,100 مل,13000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر الاوصاف 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2933,2933,عطر تميمة 100 مل,Lattafa,100 مل,16000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر تميمة 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2962,2962,عطر نشيط,Lattafa,,18000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر نشيط; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-2971,2971,عطر كشف 100 مل,Lattafa,100 مل,15000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر كشف 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3149,3149,عطر يارا موي 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر يارا موي 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3168,3168,عطر رماد العود,Lattafa,,17000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر رماد العود; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3240,3240,عطر هيا 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر هيا 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3242,3242,عطر سكينة 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر سكينة 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3244,3244,عطر تاويل 100 مل,Lattafa,100 مل,27000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر تاويل 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3245,3245,عطر ايمان 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ايمان 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3247,3247,عطر صفوان عطر العود 100 مل,Lattafa,100 مل,24000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر صفوان عطر العود 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3259,3259,عطر صفوان عطر المسك 100 مل,Lattafa,100 مل,24000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر صفوان عطر المسك 100 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-3260,3260,عطر ماهر لاغسي 100 مل,Lattafa,100 مل,35000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ماهر لاغسي 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3346,3346,عطر خلطات عربية رويال ديلايت سلفر,Lattafa,,16000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر خلطات عربية رويال ديلايت سلفر; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3347,3347,عطر عود نجدية,Lattafa,,14000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر عود نجدية; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3348,3348,عطر انت فقط 100 مل,Lattafa,100 مل,13000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر انت فقط 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3349,3349,عطر اورا 60 مل,Lattafa,60 مل,26000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اورا 60 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3350,3350,عطر فلفت روز 100 مل,Lattafa,100 مل,23000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فلفت روز 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3351,3351,عطر النبل امير 100 مل,Lattafa,100 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر النبل امير 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3352,3352,عطر النبل وزير 100 مل,Lattafa,100 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر النبل وزير 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3353,3353,عطر النبل سفير 100 مل,Lattafa,100 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر النبل سفير 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3354,3354,عطر رائد عود 100 مل,Lattafa,100 مل,24000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر رائد عود 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3709,3709,عطر خمرة قهوة 100 مل,Lattafa,100 مل,40000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر خمرة قهوة 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3710,3710,عطر عجايب دبي بورتريت ابيض 100 مل,Lattafa,100 مل,20000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر عجايب دبي بورتريت ابيض 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3711,3711,عطر قائد الفرسان انلمتد ابيض 90 مل,Lattafa,90 مل,15000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر قائد الفرسان انلمتد ابيض 90 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3712,3712,عطر يارا توس 100 مل الاصفر,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر يارا توس 100 مل الاصفر; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3713,3713,عطر جسور 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر جسور 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3714,3714,عطر ليام 100 مل,Lattafa,100 مل,25000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ليام 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3715,3715,عطر ليام بلو شاين 100 مل,Lattafa,100 مل,25000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ليام بلو شاين 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3716,3716,عطر حياتي الاسود,Lattafa,,15000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر حياتي الاسود; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3717,3717,عطر امير ذهبي 100 مل,Lattafa,100 مل,42000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر امير ذهبي 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3746,3746,عطر مسمم ابيض,Lattafa,,42000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر مسمم ابيض; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3747,3747,عطر عجايب دبي اسود 100 مل,Lattafa,100 مل,20000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر عجايب دبي اسود 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3851,3851,عطر ترياق 100 مل,Lattafa,100 مل,48000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ترياق 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3868,3868,عطر اسد زينزبار 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اسد زينزبار 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3897,3897,عطر بديع العود سبليم الاحمر,Lattafa,,35000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بديع العود سبليم الاحمر; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3961,3961,عطر سحر لطافة 100 مل,Lattafa,100 مل,53000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر سحر لطافة 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4014,4014,عطر يارا كاندي 100 مل,Lattafa,100 مل,30000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر يارا كاندي 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4138,4138,عطر اكلاير 100 مل,Lattafa,100 مل,40000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اكلاير 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4144,4144,عطر هير كونفيشين الابيض 100 مل,Lattafa,100 مل,48000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر هير كونفيشين الابيض 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4160,4160,عطر ترياق انتنس 100 مل,Lattafa,100 مل,49000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ترياق انتنس 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4179,4179,عطر كنكدوم (المملكة) 100 مل رجالي,Lattafa,100 مل,31000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر كنكدوم (المملكة) 100 مل رجالي; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4180,4180,عطر بديع العود هونور ابيض 100 مل,Lattafa,100 مل,35000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بديع العود هونور ابيض 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4193,4193,عطر فلفت مسك 100 مل,Lattafa,100 مل,23000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر فلفت مسك 100 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-4197,4197,عطر ميار ناتورال انتنس,Lattafa,,25000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ميار ناتورال انتنس; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4214,4214,عطر عفيف 100 مل,Lattafa,100 مل,49000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر عفيف 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
